order_id,product_id,quantity,unit_price
3303,35,1,101.15
1126,3,1,101.55
6593,21,3,48.49
569,12,1,85.65
9767,52,2,22.37
12823,42,1,116.88
12815,17,2,111.76
4276,40,1,22.57
1779,28,1,98.12
10755,12,2,98.26
12441,11,2,74.19
1561,12,2,16.36
717,35,1,66.03
9323,28,2,47.04
11637,40,2,40.03
11575,19,1,46.56
9120,12,2,13.58
14884,47,2,75.52
4847,7,2,48.93
4944,5,3,89.9
9575,58,1,47.43
12906,2,3,89.65
9390,32,3,67.12
8577,8,2,66.47
4290,9,1,31.66
725,48,2,16.93
1583,33,1,48.23
8288,1,2,61.67
9635,6,2,95.14
3845,18,2,39.81
11343,36,1,80.15
1399,31,1,42.52
8346,45,3,82.22
12486,60,1,117.72
9435,9,1,89.87
4303,7,3,74.05
9452,46,1,68.54
12293,11,1,9.96
8210,24,2,23.45
2787,49,3,73.89
2377,55,3,59.76
9921,12,1,94.46
5110,33,2,75.36
7179,36,3,11.61
8268,19,2,104.97
8888,56,2,100.26
2693,42,3,78.79
7523,43,2,53.61
10216,54,1,94.56
14699,34,2,106.41
1866,5,1,94.02
7441,31,3,55.13
732,11,3,101.66
10968,57,1,79.54
5175,18,2,108.88
8427,38,2,48.1
2637,43,2,96.07
5140,51,3,104.92
3568,25,2,41.34
10723,16,2,86.63
9860,57,1,111.69
12824,26,1,49.24
2288,60,2,17.42
1189,30,1,67.22
7621,9,2,72.67
2897,32,3,33.26
388,39,2,58.77
938,7,3,35.33
8181,10,1,62.19
11698,20,1,8.54
5882,37,1,91.26
10296,28,2,21.65
13847,12,3,75.8
10817,59,3,14.55
8374,56,1,76.61
3274,39,3,106.75
747,2,2,92.87
2253,26,2,31.61
3757,50,1,94.26
8366,3,1,42.65
10997,10,2,112.93
4206,41,2,86.55
12585,32,3,46.68
12650,28,3,113.65
13182,13,2,49.48
9950,27,3,106.62
13074,23,2,76.82
2747,5,3,80.36
4819,55,2,62.0
949,11,2,105.99
8301,9,1,82.62
10217,35,3,88.09
3432,40,1,119.2
13651,10,2,44.34
3389,38,2,116.62
8556,19,1,107.8
2657,41,2,82.79
7969,57,1,58.57
7912,7,1,108.16
8180,28,3,101.61
13867,29,1,105.32
3903,9,2,65.8
6427,57,2,101.14
13831,37,2,11.98
650,55,3,48.57
9297,26,2,18.86
14651,57,1,18.71
2465,3,2,87.83
12932,18,3,21.25
8237,60,1,46.02
6106,42,1,26.09
14784,50,1,25.6
3774,4,3,40.41
6603,58,3,32.95
6378,6,1,20.55
12813,15,3,8.6
3233,16,2,16.02
14095,15,1,74.07
6241,20,2,22.14
474,18,1,114.24
847,7,1,75.96
4539,38,1,52.23
9540,28,1,18.6
10390,30,2,104.87
10101,39,3,109.18
301,23,2,115.66
2312,25,3,77.4
2348,16,2,53.55
12859,13,2,61.89
10884,37,2,47.56
8010,16,3,106.91
13010,18,3,80.06
415,59,1,99.83
1691,41,1,91.06
8301,32,3,100.01
5651,27,1,106.26
3865,28,3,104.66
12127,59,2,118.46
3862,43,2,27.06
8388,20,1,59.88
13773,31,3,12.04
7047,53,3,70.19
1855,53,1,36.79
13119,48,3,65.92
5823,25,2,103.32
7215,6,2,117.59
5723,42,2,70.23
340,8,2,29.3
2476,36,2,70.9
13505,32,3,9.81
14900,53,1,79.72
9127,48,1,112.61
8100,7,1,85.11
353,14,3,82.53
6332,32,2,103.89
13203,35,3,44.66
5320,50,1,8.2
2419,26,3,80.5
7481,31,1,104.47
4331,2,1,83.24
6762,30,2,44.16
9735,17,2,39.04
2182,43,1,42.34
9614,39,2,117.81
5707,38,3,63.97
3107,25,1,19.79
5867,4,3,74.47
5677,38,1,87.77
5095,57,3,30.71
1628,20,2,81.33
7598,30,1,67.5
12652,33,3,92.84
9661,48,3,55.32
1036,15,3,27.48
1873,6,3,68.42
12060,19,1,29.25
12790,35,2,99.93
1246,5,1,114.95
4242,9,2,98.11
984,40,2,34.11
12517,23,1,40.25
3505,59,2,114.57
14313,55,2,102.31
7326,25,3,86.11
9326,39,2,52.83
12855,42,1,37.7
7864,29,2,79.44
9192,16,2,58.55
2223,55,2,41.15
4966,21,3,74.86
9011,9,2,76.11
12092,29,3,81.02
14566,30,3,33.88
4877,29,1,112.13
603,15,3,12.82
12320,30,3,46.65
14569,10,3,37.31
5938,36,2,33.11
12078,29,3,119.02
8685,1,3,87.21
4823,13,3,15.33
11030,50,1,57.3
12319,26,3,22.44
1476,2,2,70.02
4072,44,3,68.53
13535,17,2,46.82
269,24,3,71.5
8125,31,1,45.86
6394,55,3,109.55
10750,24,2,83.21
1644,8,2,37.15
673,18,1,64.82
12200,9,3,64.36
14372,9,3,27.68
4039,3,1,73.76
11908,42,2,52.34
2498,27,1,18.5
7267,49,3,98.31
826,22,3,76.08
2456,43,2,34.84
9635,12,3,49.18
5928,4,3,20.24
11321,16,3,35.46
3239,20,3,46.8
10549,60,1,38.12
13665,20,1,20.75
11252,59,2,11.89
5083,56,1,117.89
1962,7,3,106.24
12098,27,1,81.38
13701,8,2,12.03
3110,56,2,41.18
3093,42,2,50.29
1137,22,3,91.81
1383,11,2,18.08
224,9,1,94.32
5374,11,2,68.4
10926,39,2,110.3
13882,5,3,21.21
12988,51,2,19.57
7102,21,2,113.93
914,26,3,117.31
651,35,1,37.62
3003,51,3,33.58
9822,54,2,13.23
7135,33,1,52.85
3363,2,1,66.42
8359,32,2,74.3
2488,20,3,35.94
2863,35,2,71.86
3717,8,1,60.6
11103,38,3,86.04
8167,1,2,59.14
2877,49,1,57.62
95,6,1,50.66
4155,49,2,87.91
12862,29,1,64.77
5924,5,3,65.61
12355,27,3,24.85
9055,16,1,57.02
12680,54,3,31.47
8159,55,2,76.23
13235,46,1,109.78
12571,3,2,39.58
12759,60,3,26.55
12081,25,3,30.2
14786,40,3,69.15
7889,4,2,116.25
4019,2,3,107.3
9786,38,1,106.25
6100,35,1,117.05
6426,36,1,34.99
11995,45,3,44.14
9339,11,1,81.52
965,12,2,97.18
12380,60,2,42.04
584,5,3,46.67
11210,23,2,18.57
12425,36,3,21.58
6265,40,2,71.52
14747,22,3,105.09
4051,54,3,16.67
4233,38,2,30.26
7235,19,2,57.94
269,51,1,21.4
8527,3,2,55.23
3420,54,1,83.76
4800,35,2,100.7
11858,27,2,106.01
7318,56,2,88.02
6669,56,2,88.42
184,41,3,46.72
1195,41,2,69.41
4846,7,1,94.46
10965,16,1,67.93
2609,60,1,107.64
1575,45,3,63.48
13847,11,1,103.62
10325,58,3,113.56
9611,7,1,98.11
7378,6,2,99.88
7188,44,3,52.52
7531,32,1,15.23
3857,40,2,42.18
3198,13,2,72.33
11674,21,2,73.5
765,21,2,86.36
7696,12,3,104.56
11974,16,2,31.48
12449,51,1,28.4
2564,54,3,60.75
3809,2,1,18.33
10272,42,1,63.09
13806,1,2,71.47
6604,58,1,78.36
6811,36,1,103.45
6356,4,2,89.02
3853,31,3,11.14
14743,22,1,22.4
6165,8,3,35.82
12662,48,2,44.9
11904,35,3,89.22
8093,44,3,48.34
1641,22,1,80.76
7973,55,2,12.49
6717,2,2,114.71
9783,60,1,39.94
8070,52,1,14.27
11899,55,1,46.71
10725,12,1,46.87
5912,1,1,107.74
10535,7,1,98.32
3721,32,2,15.19
5376,13,3,118.81
10439,46,3,20.89
12946,58,2,98.43
12728,55,2,87.17
6434,10,2,70.07
14238,53,1,58.85
12048,48,3,31.2
8524,37,2,91.19
9751,26,1,43.4
6515,4,1,118.38
1037,16,1,88.57
11459,46,1,98.7
14434,7,3,65.7
3841,2,2,60.76
4856,35,3,8.84
9688,41,2,86.98
6640,6,2,64.82
9823,17,3,40.16
290,2,1,24.13
2244,44,3,28.26
14222,60,3,15.39
12466,29,1,60.22
4977,24,2,8.72
4747,49,2,82.97
785,3,3,83.38
3723,52,1,89.06
7063,19,1,22.27
2154,35,2,30.37
12946,59,3,65.84
14729,1,1,11.09
3175,16,1,76.2
12256,1,1,110.6
8975,34,3,40.52
2769,11,3,101.29
9937,2,1,118.21
13959,8,2,64.52
12118,19,3,34.93
4919,43,3,20.04
1084,52,1,81.06
12610,48,2,64.8
7631,50,2,59.16
13501,56,3,100.94
6185,56,3,103.15
3499,5,3,58.89
8480,33,2,27.51
6285,41,3,103.16
2124,33,3,28.1
6299,38,2,113.8
8901,23,2,32.6
13906,29,3,51.86
3516,20,1,17.69
4329,60,2,98.89
7713,34,1,47.2
7129,51,2,106.63
10149,22,3,113.29
13729,5,3,48.02
12727,12,2,19.81
12773,44,1,105.8
12371,17,1,38.63
8934,8,3,103.77
9800,13,1,81.69
4783,6,2,80.45
3472,57,1,43.37
2778,19,3,58.64
554,48,1,38.85
8742,51,1,99.28
14246,20,1,61.2
12188,43,1,25.47
13780,35,3,30.66
10223,24,1,37.55
8561,9,3,35.58
8090,34,3,57.07
14294,60,1,35.38
14113,51,1,64.57
7103,53,1,84.83
6821,46,3,12.91
4458,12,1,45.22
10064,53,2,92.07
8378,58,2,90.18
240,21,2,108.97
43,41,1,113.42
11389,56,3,108.43
10749,49,2,27.85
8834,34,1,30.34
9498,56,2,63.49
5469,49,3,115.08
14603,59,2,75.98
8859,59,1,114.18
13941,32,3,90.62
9212,36,3,49.66
9479,25,2,116.87
10392,6,1,28.78
4349,10,1,74.3
1032,48,1,90.1
3500,51,1,118.6
4362,19,3,87.69
13543,14,2,38.39
64,25,1,26.28
9030,37,3,24.71
2139,50,3,50.82
237,16,1,35.72
7455,33,3,9.87
8655,13,2,90.08
2577,3,1,105.37
6182,18,3,85.15
9445,42,2,76.16
4010,44,3,105.28
4664,42,1,42.76
4138,46,1,14.31
13055,14,3,105.88
11385,4,1,99.3
3882,50,2,60.78
13997,48,2,69.69
2852,17,1,32.83
4263,53,1,105.97
3571,51,2,117.45
8395,12,3,86.2
13993,59,2,70.03
13230,37,1,105.16
5850,21,3,86.13
8920,23,3,26.99
1834,21,2,85.52
13614,38,2,47.4
3169,26,2,91.53
6352,18,1,77.9
2907,2,1,80.02
9955,40,3,39.63
13836,20,3,103.26
4918,60,3,98.66
7481,20,2,43.39
13427,39,2,93.47
526,3,2,70.5
11125,1,3,77.41
11870,12,2,82.9
2007,44,3,56.64
6848,26,1,9.96
10455,30,2,20.73
5518,30,3,37.74
4645,11,3,53.15
6624,25,3,38.89
1159,45,2,17.46
3767,37,3,89.04
947,35,1,90.09
11331,10,1,60.23
4807,34,3,79.0
12702,58,3,97.71
14932,21,1,87.96
9816,3,1,79.01
4417,9,3,53.76
4834,7,3,92.01
9039,38,3,39.03
11300,36,1,75.57
13400,53,3,73.78
5662,18,1,54.93
3089,8,1,113.93
5717,15,3,33.7
12291,21,3,51.81
8508,12,1,84.86
14819,19,1,42.27
7998,11,3,22.71
2947,21,1,60.89
14038,18,2,34.17
3550,17,2,11.78
7028,45,3,50.92
11315,31,1,60.07
7126,31,3,22.35
8619,46,3,36.61
14802,53,3,82.08
13762,41,2,64.94
3263,28,3,104.2
3166,22,1,53.4
4449,52,2,83.48
4316,12,3,67.04
13714,51,3,98.48
13599,24,1,39.19
3685,8,3,107.5
11427,53,3,108.8
10598,38,1,83.68
14546,50,2,95.37
4294,48,1,60.98
12029,55,3,64.22
13687,18,3,46.55
7869,12,2,23.58
4200,13,1,21.89
2512,32,3,40.52
7426,55,3,116.72
1800,40,2,73.1
14670,7,1,55.64
10129,4,1,12.45
4361,18,2,119.33
3333,22,2,111.89
13552,57,1,47.45
14426,58,1,70.34
7452,57,2,35.41
9455,9,3,10.37
6994,16,3,46.22
5515,24,2,86.42
11022,54,3,114.46
9376,14,1,60.01
14005,3,3,17.31
13029,21,2,28.12
10976,19,2,100.68
1693,45,2,40.03
8429,19,2,98.35
8833,55,2,75.6
9941,7,3,118.57
7022,10,3,61.84
9663,27,1,50.3
11628,29,1,31.0
10710,20,3,94.73
3308,19,1,11.05
14011,21,1,74.4
3101,26,1,41.11
3011,60,3,99.45
1222,54,2,98.71
6716,50,2,103.09
12244,20,2,92.17
11788,2,3,89.38
10447,13,1,115.43
4513,42,2,46.38
5193,21,1,22.6
6982,41,1,85.72
12860,36,2,83.5
2854,28,1,40.49
3148,58,2,70.7
8720,38,2,89.65
776,48,2,70.13
1977,21,2,78.08
4093,11,3,114.07
8640,20,3,44.01
14203,42,1,37.64
1226,28,3,15.7
1825,54,2,87.05
1757,42,1,59.1
6108,17,1,107.58
7067,26,3,66.75
6048,18,2,107.37
5489,22,1,117.12
1511,24,2,57.23
749,21,3,76.41
5192,16,3,45.18
3573,20,2,63.43
9197,48,1,83.69
5349,26,1,40.74
1315,4,2,118.92
6382,2,2,62.2
5474,34,2,17.84
13887,46,2,39.43
11664,20,3,100.39
2064,29,1,39.8
14370,28,2,21.16
2521,5,3,76.78
14400,51,1,66.11
4798,60,3,62.63
643,58,2,97.17
6906,56,3,50.89
7640,3,2,86.52
2495,38,3,78.35
12659,7,3,80.51
8744,36,1,110.95
6420,47,3,24.14
10346,29,3,37.54
14088,33,2,106.86
9645,2,3,16.97
255,16,1,99.74
5367,60,1,72.39
13244,47,2,15.07
12008,28,3,12.64
10264,15,2,75.69
2492,45,3,37.96
13149,49,3,24.18
3474,49,2,23.61
2730,17,2,116.97
13420,48,2,27.55
13760,14,3,14.35
11747,47,1,91.78
10041,57,1,29.21
4803,51,3,8.56
11036,56,1,28.81
1827,58,1,112.74
1308,23,1,101.13
5000,50,3,116.82
2787,12,3,43.24
7848,1,2,119.44
4324,10,1,34.16
5615,12,3,12.66
9474,13,2,84.26
14505,44,1,64.1
3363,49,1,12.77
7171,51,2,30.16
5108,26,2,118.54
2989,51,2,57.94
4422,57,3,38.13
11671,27,1,36.69
4620,56,3,65.72
12199,38,1,53.17
172,31,3,99.54
832,16,3,9.32
961,32,2,44.28
3872,26,2,22.56
12575,55,1,33.9
6172,10,3,72.81
2967,21,1,84.76
6485,12,2,110.83
14831,26,3,109.14
1992,6,2,85.01
2361,34,2,60.82
10692,54,3,87.18
6153,52,3,105.23
6582,23,2,75.97
8980,31,3,56.3
8456,3,3,22.85
9210,5,3,107.31
2502,35,2,63.62
6217,49,3,75.54
12892,13,3,112.28
10586,5,2,38.6
2598,37,3,98.29
966,4,3,17.91
4161,23,3,43.56
9482,54,1,51.97
1191,35,1,30.13
10689,4,2,60.05
3140,24,3,58.88
637,60,1,104.74
3635,36,3,118.88
4692,10,3,102.11
6516,35,3,73.76
5427,2,2,67.78
4429,33,1,17.05
11775,44,2,86.9
13600,22,2,59.17
6325,52,2,18.16
7984,35,3,11.87
13262,21,1,65.33
6748,10,3,42.07
12711,27,3,57.86
14602,33,2,107.74
10942,46,3,40.17
6172,45,3,55.86
6847,40,2,87.12
202,39,2,103.62
11598,36,1,21.04
6875,5,3,84.33
13065,52,1,26.63
1600,53,1,38.16
11364,55,1,113.53
2466,26,2,58.69
8309,8,1,75.38
1093,19,2,115.97
4844,5,2,99.14
8705,3,3,81.09
590,2,1,119.25
5617,21,2,63.09
4231,4,3,8.19
11111,45,2,62.26
9195,30,2,64.87
8814,14,2,104.84
3796,19,2,14.36
2123,4,2,82.62
10418,42,1,74.52
10610,43,3,52.89
161,42,3,46.91
4134,36,1,58.66
7577,17,1,40.72
8068,33,3,106.63
4935,31,2,33.16
3113,59,1,105.16
12172,49,3,72.06
8073,37,3,31.46
1060,51,3,117.73
13964,36,2,43.43
4019,48,3,19.7
7284,52,3,70.63
5015,46,1,23.76
6572,35,2,76.47
12905,54,1,67.29
13037,54,2,115.71
4086,11,1,117.0
8023,43,3,27.42
12418,53,3,70.22
4355,37,3,47.3
1250,11,3,25.17
8668,5,3,108.15
12972,56,3,24.21
1190,41,3,72.24
10129,60,3,112.16
11041,51,1,49.56
7166,10,2,37.57
4899,27,3,58.41
9570,6,3,85.27
6838,46,1,17.21
2417,39,2,12.03
1668,41,2,70.06
7864,52,3,100.01
1635,26,1,64.19
9820,51,2,81.46
1274,57,2,41.14
5180,5,3,39.04
8833,44,2,88.31
7684,35,2,85.15
9461,56,2,59.5
1362,10,1,39.77
1846,48,1,17.38
5318,32,2,47.92
6821,7,1,48.49
6468,52,1,96.31
14282,24,1,14.01
14313,59,1,75.17
14194,17,1,92.95
8618,31,3,52.86
13293,29,1,117.34
1196,48,2,71.14
14198,38,3,15.73
9202,29,1,56.39
9688,34,3,47.51
2225,43,2,88.02
14305,38,3,22.97
2082,30,3,14.23
766,14,2,25.82
4654,33,3,12.69
9213,50,3,48.16
11725,33,2,41.49
3134,57,2,105.42
10254,51,1,77.26
9370,12,1,64.6
7629,12,3,73.74
12361,33,3,105.09
11009,16,3,46.6
3369,1,1,64.21
11718,25,2,16.58
7819,18,3,98.46
6504,51,2,77.06
13973,48,1,20.43
9264,33,3,83.53
13382,56,2,34.57
2841,22,3,115.24
13754,28,2,105.07
11581,11,3,39.07
3253,27,2,34.75
13556,60,2,14.29
3863,42,3,18.95
4121,4,2,79.62
377,41,2,102.44
964,10,2,90.81
1171,2,3,93.48
3846,51,3,26.5
1338,6,3,107.6
472,6,2,30.28
10783,12,1,16.02
8195,37,2,94.28
8996,49,3,116.24
5190,44,1,8.31
14127,38,3,78.34
6632,7,3,76.86
10563,37,3,48.09
10184,36,3,64.47
11490,5,2,113.85
10174,37,2,12.57
3022,29,2,65.81
11521,45,2,93.99
6064,11,3,56.46
1263,50,1,93.4
5516,36,2,66.34
13261,21,3,50.31
2948,11,3,104.0
12098,48,3,91.65
5197,2,2,11.92
9222,23,1,98.43
13878,52,1,10.2
2718,1,1,116.39
4847,58,1,110.58
4107,46,2,85.76
7059,2,1,89.91
1449,12,3,116.35
14921,13,3,25.7
258,51,2,90.74
3941,23,1,40.82
1015,22,2,62.4
5649,60,2,36.04
1394,55,2,15.7
7230,21,3,77.45
13812,30,2,70.04
3702,39,3,17.69
12194,46,2,70.39
7961,54,1,53.33
6171,25,3,27.52
6217,54,1,18.33
14648,9,2,25.56
5495,15,1,26.98
14220,35,3,17.53
14028,15,2,59.4
6614,17,1,111.38
9289,26,3,25.98
647,16,2,30.71
59,20,1,81.08
2582,12,1,94.73
14685,7,2,27.11
9334,19,1,62.8
2525,5,2,71.42
11582,8,1,114.79
6793,35,1,35.7
2124,1,1,60.89
5986,32,3,15.24
5737,31,3,115.26
4054,39,1,19.31
8503,22,1,61.5
1669,57,1,82.56
5756,60,1,19.54
5458,8,3,40.34
13307,58,2,82.87
570,42,1,48.05
7983,46,3,107.28
3135,1,1,96.36
14942,22,2,45.33
9264,24,1,101.17
12047,28,1,42.0
8331,3,3,96.79
13393,5,1,52.17
14385,59,1,27.0
8692,16,3,102.51
6197,25,1,48.52
7419,56,1,8.5
11056,57,2,66.81
8454,2,1,67.97
12723,30,1,102.23
6100,47,3,75.74
2247,21,1,10.9
1356,21,3,68.97
12589,36,1,97.5
10597,22,2,45.68
480,28,2,97.33
14308,27,2,31.52
5927,32,2,8.36
2171,59,2,42.18
11651,15,2,22.8
13645,45,3,58.06
7880,7,3,59.51
11591,23,3,44.54
2783,51,3,42.83
13736,46,3,89.8
10820,45,3,24.06
14887,17,3,26.56
3536,22,3,39.39
8076,31,2,101.81
12460,52,2,83.21
3116,19,1,99.56
9563,58,2,20.07
14233,53,2,17.09
13995,6,1,8.14
2835,38,1,68.38
3097,46,2,49.72
9500,4,3,33.4
7623,44,1,85.86
3067,25,2,110.7
12228,33,1,46.86
2959,19,3,116.18
8294,54,3,35.11
4420,24,1,84.49
6309,32,2,47.41
5615,49,1,116.26
3547,32,1,85.97
1894,42,3,77.31
5927,3,3,51.75
6516,13,1,14.3
2224,20,1,75.01
9630,42,3,117.38
6161,13,1,39.79
6898,39,3,102.91
6165,22,3,41.92
11310,2,2,85.66
5697,39,3,18.3
1737,37,3,107.8
6501,18,2,24.8
14278,1,1,116.89
8498,39,2,92.23
2642,42,1,116.5
5008,41,3,115.6
6075,45,3,55.13
14842,48,3,35.73
9994,1,2,101.25
829,42,1,90.24
12893,21,1,102.33
7520,55,3,41.36
3633,5,3,90.08
9886,39,2,119.76
12452,30,1,38.79
10419,19,1,96.62
981,45,3,119.11
11076,9,1,115.67
211,32,3,78.0
12689,22,2,70.81
7553,21,3,68.81
11564,41,2,113.96
4707,38,2,78.33
40,13,1,103.59
430,20,2,90.88
14351,27,3,48.67
5407,23,1,63.67
12971,37,3,21.39
4068,13,2,104.28
13444,3,1,112.87
12822,2,2,32.47
13802,18,1,91.81
2719,20,2,96.52
6717,43,3,48.31
7883,50,1,96.75
13076,48,3,73.42
3647,13,3,107.19
14369,34,1,33.41
6462,4,2,15.89
9700,46,3,44.75
13559,44,1,48.31
6592,52,3,49.63
5504,54,2,110.24
7465,1,1,9.0
1837,10,3,32.67
5450,29,1,33.11
835,12,2,71.0
9929,50,2,81.41
3993,5,1,95.44
11547,45,3,15.55
14711,41,2,54.52
14251,41,3,23.56
2651,10,2,70.52
7923,60,1,23.91
7623,31,1,29.83
878,14,2,93.67
4761,30,2,37.71
8241,44,1,23.94
6779,5,1,73.27
8757,44,2,52.84
4853,9,1,65.28
1994,10,3,78.1
14461,60,2,62.77
3413,30,1,119.19
11214,18,1,40.68
4769,22,1,12.3
12238,39,2,107.6
10545,57,3,65.43
11476,32,3,66.97
2780,51,2,91.8
2682,17,1,16.89
12612,25,1,103.57
1028,45,3,48.73
2962,59,1,54.46
2927,39,3,107.95
6986,20,2,92.98
8446,23,1,109.77
10716,4,2,69.61
6107,54,3,108.2
4330,36,1,18.67
8439,22,2,95.42
304,13,2,101.47
6975,59,2,100.01
349,29,3,52.81
2976,27,2,98.14
7946,22,2,32.7
10140,57,3,20.88
2185,31,2,8.87
10631,48,3,73.77
7838,51,3,19.63
2765,53,3,90.29
9114,3,2,93.98
613,49,2,53.18
8397,10,2,22.71
5104,39,2,84.87
1947,25,3,24.91
7929,15,1,111.27
1065,50,2,64.39
13030,40,1,39.13
11301,29,3,8.17
6942,4,1,8.96
11227,48,3,96.38
9889,28,1,108.54
2504,35,2,115.08
14425,20,3,28.06
13012,34,3,54.57
3669,55,3,92.18
1306,20,2,89.05
8634,34,1,45.24
12166,12,1,23.19
13649,53,2,93.04
8863,4,2,38.54
7338,46,3,118.8
12381,38,2,23.82
11899,21,2,39.9
14170,42,3,87.32
1723,29,1,115.17
8636,27,3,47.8
13245,49,1,67.13
11199,22,2,116.07
4314,35,2,108.62
6370,30,3,43.81
3157,37,3,42.97
976,28,3,12.28
8176,1,3,32.88
2560,27,1,84.58
7476,23,3,10.46
6150,46,3,32.62
8221,25,1,51.28
9927,25,3,55.82
14045,24,1,76.98
4026,12,2,112.82
6906,54,3,102.3
1929,7,1,76.93
9172,6,1,77.87
2956,51,2,72.23
12116,42,3,27.56
533,20,1,48.82
1884,26,1,93.63
8765,12,1,93.41
12516,38,1,61.12
9023,8,2,66.66
5280,43,2,46.76
8725,13,3,98.8
7523,55,3,106.71
14861,26,3,118.25
6884,1,3,119.78
729,21,3,113.75
12719,57,2,74.96
4820,20,2,9.96
3934,30,1,95.44
13824,29,1,97.03
7202,13,2,60.8
576,47,3,13.4
6672,8,1,9.15
9241,46,1,44.48
3711,45,1,60.95
9054,50,3,79.36
853,47,3,32.82
13942,42,2,33.31
6344,26,3,8.89
14461,11,1,78.1
2447,4,1,92.35
13593,56,2,95.86
9171,31,3,63.01
1017,8,3,112.45
2449,34,1,36.44
14094,9,1,45.46
4177,41,3,14.32
7063,39,1,72.58
6142,45,1,38.86
5839,7,3,39.05
13914,52,2,107.85
11550,14,1,49.04
3038,57,2,44.76
5983,26,1,106.87
4289,33,2,49.3
4996,23,2,87.2
4432,46,2,89.85
4345,32,2,32.18
11413,24,3,49.78
7015,13,2,46.81
8992,60,2,46.09
629,51,1,47.7
11000,42,3,95.12
8496,37,3,92.21
1334,58,1,34.48
13123,8,2,52.81
2870,32,1,75.98
825,46,1,16.32
11272,48,2,45.45
142,24,3,102.7
3721,26,1,24.53
9868,41,2,52.49
399,35,3,25.62
11882,8,1,81.0
3666,12,3,37.25
3786,11,2,41.68
8944,10,3,118.28
1716,5,2,76.05
7107,15,2,110.94
13145,6,3,114.27
13508,14,2,45.04
12410,11,3,54.08
2581,8,3,8.92
727,14,3,27.56
6977,41,1,13.54
10140,53,3,104.93
13082,45,3,26.95
10120,38,3,24.01
10878,59,2,78.08
3551,60,2,42.24
12709,39,3,114.36
8626,38,1,119.6
11786,41,2,87.38
6186,56,3,81.01
3351,40,3,113.68
7578,13,1,73.39
1434,59,2,62.81
12255,37,3,37.97
7331,29,2,47.78
4036,60,1,35.29
11328,5,3,58.33
1286,38,1,58.77
3888,19,3,88.33
9184,32,2,44.56
2866,55,2,98.62
1656,50,1,25.7
123,59,2,77.84
11930,34,1,54.61
10325,52,3,23.07
10100,49,1,95.48
9579,34,2,31.14
3092,2,1,42.67
10300,30,3,75.53
9162,1,2,90.74
13456,59,2,10.0
2379,22,1,22.19
4304,36,2,54.76
3855,53,3,65.7
10836,43,3,12.12
6653,12,1,59.57
12230,30,2,26.87
4886,49,2,42.76
6761,44,3,80.08
13354,11,3,111.51
14283,27,1,29.6
2710,39,2,55.03
9483,42,2,114.45
904,14,3,76.54
12243,55,3,45.97
5193,58,2,119.73
9595,36,3,57.46
10433,57,2,62.5
9529,34,2,51.22
5134,40,1,61.58
4911,23,3,22.8
1727,29,1,85.27
10678,39,1,101.18
4872,17,1,47.95
7991,34,3,102.95
11296,34,2,89.57
13914,36,3,20.03
4809,59,3,46.32
719,52,2,87.37
13060,11,3,32.87
8293,7,1,56.37
2091,47,1,27.2
6596,16,3,96.18
3312,49,3,53.84
12170,57,1,116.91
8892,32,3,33.46
4451,8,1,29.39
13035,54,2,26.39
11463,56,3,48.79
12852,38,3,30.57
2596,6,3,83.92
208,24,3,115.81
11038,59,2,8.06
6353,41,3,42.66
13096,30,2,83.17
13652,13,2,17.24
11010,45,1,54.28
8696,35,2,102.56
5375,2,2,60.3
913,18,2,8.64
11458,38,2,60.41
13829,33,1,112.89
5630,24,1,22.99
10010,47,1,59.28
3621,5,3,60.96
6363,21,2,82.5
10267,29,2,85.16
441,42,3,52.95
8536,52,2,23.94
8300,42,2,60.43
4827,3,1,74.98
585,56,1,111.44
6081,13,3,88.6
5297,17,2,91.83
5594,54,2,90.88
5717,54,3,60.44
6545,59,2,118.6
9552,34,3,28.38
371,28,3,54.12
4488,6,2,63.93
3583,55,3,73.21
1233,51,1,41.19
1645,54,1,105.24
12075,44,2,86.25
5645,17,1,103.45
7901,26,2,73.71
6611,30,1,89.7
13841,3,2,72.98
8834,58,3,27.25
3347,55,1,104.81
6117,32,1,14.05
562,50,2,18.13
10017,39,2,113.51
12683,53,1,92.94
8496,60,3,12.96
4524,4,1,91.7
5692,34,1,93.08
6501,15,2,91.99
4363,44,2,42.29
14286,16,2,40.51
1885,33,2,54.71
13187,4,3,110.31
3889,19,2,72.56
13915,46,3,107.97
5863,18,3,21.18
4723,48,3,117.09
13596,40,3,104.49
9215,46,2,52.86
1184,41,1,83.56
3366,19,1,96.61
10844,50,1,56.09
1266,24,2,111.19
3863,14,3,113.95
1657,20,1,82.79
2975,27,2,55.04
3513,46,3,104.78
9773,33,2,100.64
9906,47,1,92.38
4136,35,1,62.07
4717,51,3,76.51
11203,27,1,45.67
13738,41,2,49.08
11603,25,3,40.33
13739,47,3,41.65
2708,37,3,48.68
10991,24,3,57.49
3069,29,2,70.97
9318,3,2,118.42
7705,36,3,78.12
14315,40,3,87.01
11626,39,1,83.24
1126,21,3,116.65
115,60,3,81.05
11104,58,3,105.33
9688,36,2,11.51
3290,54,1,105.52
12646,59,1,79.02
14311,19,2,24.12
11267,31,2,57.46
14141,44,3,65.31
383,3,3,22.66
3963,48,1,102.33
5377,11,2,69.36
3231,48,2,73.58
7329,22,3,101.02
8030,41,3,74.71
3218,33,2,25.66
14707,5,3,117.02
