user_id,signup_date,acquisition_channel,country,state_region,device_first_used,preferred_category,loyalty_member_flag,email_opt_in_flag,birth_year
9171,2024-08-07,organic_search,New Zealand,SA,desktop,skincare,0,1,1997
9172,2026-02-09,referral,New Zealand,NZ-WGN,mobile,skincare,1,0,1990
9173,2025-07-17,email,New Zealand,NSW,desktop,personal_care,1,1,1990
9174,2025-06-29,email,New Zealand,SA,tablet,personal_care,0,1,1964
9175,2024-04-05,direct,Australia,VIC,tablet,accessories,0,0,1980
9176,2026-09-15,paid_social,New Zealand,NZ-AUK,mobile,skincare,0,1,1977
9177,2026-04-07,organic_search,New Zealand,SA,mobile,accessories,0,1,1977
9178,2024-08-18,organic_search,Australia,SA,tablet,personal_care,0,1,1963
9179,2026-08-25,paid_social,Australia,SA,mobile,personal_care,0,1,1979
9180,2024-10-01,email,Australia,SA,mobile,skincare,1,0,1979
9181,2024-09-02,referral,Australia,NZ-AUK,desktop,accessories,0,1,1987
9182,2024-04-20,organic_search,Australia,VIC,tablet,makeup,1,1,1972
9183,2024-08-21,paid_social,Australia,QLD,desktop,accessories,1,1,1994
9184,2025-02-20,direct,Australia,SA,tablet,makeup,1,1,1977
9185,2025-11-08,direct,Australia,QLD,desktop,skincare,0,1,1992
9186,2026-03-13,email,Australia,NZ-AUK,tablet,personal_care,0,0,1996
9187,2025-09-10,organic_search,Australia,VIC,tablet,skincare,1,1,1995
9188,2025-12-07,referral,Australia,WA,tablet,personal_care,1,1,1968
9189,2026-04-30,organic_search,Australia,NZ-WGN,mobile,skincare,1,1,1985
9190,2025-04-19,direct,Australia,QLD,desktop,makeup,1,0,1960
9191,2025-10-16,organic_search,Australia,VIC,mobile,skincare,0,0,1984
9192,2025-01-29,direct,Australia,WA,mobile,accessories,0,1,1983
9193,2024-04-20,paid_social,Australia,SA,tablet,accessories,1,1,1989
9194,2024-03-30,paid_social,Australia,NZ-AUK,tablet,makeup,0,0,2001
9195,2026-02-01,direct,Australia,NZ-AUK,mobile,accessories,0,0,1971
9196,2024-05-11,referral,Australia,VIC,mobile,makeup,0,1,2003
9197,2026-11-02,referral,Australia,NSW,mobile,makeup,0,0,1974
9198,2025-04-01,organic_search,Australia,WA,tablet,personal_care,0,1,1979
9199,2024-04-07,direct,New Zealand,NSW,tablet,personal_care,0,1,1986
9200,2024-10-19,email,Australia,NZ-AUK,tablet,skincare,0,1,1988
9201,2026-10-21,referral,New Zealand,NZ-AUK,desktop,personal_care,1,1,1961
9202,2025-07-25,referral,Australia,SA,mobile,makeup,0,1,1974
9203,2024-09-06,paid_social,Australia,SA,mobile,personal_care,1,1,1994
9204,2025-10-13,referral,New Zealand,QLD,desktop,accessories,1,1,1969
9205,2024-05-28,referral,Australia,NZ-AUK,mobile,accessories,0,0,1985
9206,2024-02-13,referral,New Zealand,SA,mobile,skincare,0,0,1993
9207,2026-12-03,direct,Australia,QLD,mobile,makeup,0,1,1967
9208,2024-06-10,direct,New Zealand,WA,desktop,skincare,1,1,1960
9209,2024-09-09,paid_social,Australia,NSW,desktop,skincare,0,1,1974
9210,2024-05-11,organic_search,New Zealand,WA,mobile,personal_care,0,1,1963
9211,2025-04-18,referral,Australia,NZ-WGN,tablet,skincare,0,1,1962
9212,2025-12-06,organic_search,Australia,NSW,mobile,personal_care,0,1,2004
9213,2026-11-24,direct,New Zealand,VIC,mobile,personal_care,1,0,2001
9214,2024-10-01,referral,Australia,WA,tablet,skincare,0,1,1961
9215,2024-07-05,organic_search,Australia,NZ-WGN,mobile,skincare,0,1,1978
9216,2026-08-06,organic_search,New Zealand,VIC,mobile,makeup,0,0,1978
9217,2024-08-30,email,Australia,NSW,desktop,personal_care,0,1,2000
9218,2024-09-20,direct,Australia,NZ-AUK,mobile,accessories,0,1,1978
9219,2025-06-05,paid_social,Australia,NZ-AUK,tablet,makeup,1,0,1979
9220,2026-08-20,paid_social,Australia,QLD,desktop,personal_care,0,0,1996
9221,2026-02-21,email,Australia,WA,desktop,personal_care,0,1,1961
9222,2025-06-18,organic_search,Australia,WA,tablet,personal_care,1,1,1984
9223,2024-07-28,email,Australia,QLD,tablet,personal_care,0,1,1998
9224,2024-02-15,email,Australia,QLD,desktop,personal_care,1,0,1981
9225,2024-01-26,direct,Australia,SA,mobile,makeup,1,1,1993
9226,2024-06-23,referral,Australia,NZ-WGN,mobile,personal_care,0,1,1981
9227,2024-11-17,organic_search,Australia,NZ-AUK,desktop,skincare,0,0,1971
9228,2024-02-24,paid_social,Australia,SA,mobile,accessories,1,1,1998
9229,2025-10-29,paid_social,Australia,NSW,desktop,makeup,0,1,1971
9230,2024-05-26,email,Australia,NZ-AUK,tablet,makeup,1,1,1990
9231,2025-08-21,email,Australia,WA,mobile,accessories,1,1,1991
9232,2024-01-20,email,New Zealand,QLD,mobile,makeup,0,0,1995
9233,2024-11-28,organic_search,Australia,QLD,desktop,personal_care,1,1,1973
9234,2026-06-25,email,New Zealand,NZ-WGN,desktop,personal_care,0,1,1985
9235,2026-08-01,email,Australia,NZ-AUK,mobile,accessories,0,1,1987
9236,2026-06-29,referral,Australia,VIC,mobile,makeup,0,1,1960
9237,2025-02-04,organic_search,Australia,NZ-WGN,mobile,skincare,0,1,1969
9238,2026-08-07,direct,New Zealand,NZ-WGN,tablet,accessories,0,1,1982
9239,2024-01-28,direct,Australia,SA,mobile,makeup,1,0,1994
9240,2025-04-11,referral,Australia,NZ-AUK,mobile,makeup,0,1,1974
9241,2026-09-08,paid_social,Australia,NZ-AUK,desktop,accessories,0,1,2004
9242,2024-04-10,direct,Australia,VIC,tablet,personal_care,0,1,1967
9243,2025-07-04,organic_search,Australia,QLD,desktop,accessories,1,1,1961
9244,2026-03-12,paid_social,Australia,WA,mobile,accessories,0,1,1979
9245,2024-12-18,email,Australia,WA,tablet,accessories,0,0,2000
9246,2024-10-22,organic_search,New Zealand,VIC,mobile,accessories,0,1,2002
9247,2024-12-18,paid_social,Australia,NZ-WGN,tablet,accessories,1,1,1988
9248,2026-06-26,direct,New Zealand,SA,tablet,personal_care,0,1,1961
9249,2026-10-15,email,New Zealand,NSW,tablet,skincare,0,1,1999
9250,2025-03-30,email,New Zealand,NZ-AUK,tablet,personal_care,0,1,2000
9251,2025-12-12,organic_search,New Zealand,WA,tablet,skincare,1,1,2003
9252,2026-09-06,email,New Zealand,NSW,tablet,personal_care,1,1,1974
9253,2026-01-08,paid_social,Australia,NZ-AUK,desktop,accessories,0,0,1963
9254,2026-09-03,referral,Australia,SA,desktop,makeup,1,1,2001
9255,2024-08-20,direct,Australia,VIC,mobile,skincare,0,0,1972
9256,2026-10-20,organic_search,Australia,NZ-WGN,tablet,skincare,1,1,1987
9257,2024-04-11,referral,Australia,SA,tablet,makeup,1,1,1999
9258,2026-08-10,referral,Australia,QLD,desktop,skincare,0,1,2002
9259,2025-04-25,organic_search,Australia,SA,mobile,personal_care,0,1,1996
9260,2024-04-17,paid_social,New Zealand,VIC,mobile,skincare,1,1,1980
9261,2026-08-30,direct,Australia,VIC,desktop,personal_care,0,1,1974
9262,2025-12-04,organic_search,Australia,SA,desktop,accessories,1,0,1992
9263,2024-11-30,referral,Australia,NZ-AUK,tablet,skincare,1,1,1971
9264,2024-03-26,referral,Australia,VIC,desktop,skincare,1,1,1989
9265,2026-01-03,organic_search,New Zealand,QLD,tablet,skincare,1,0,1963
9266,2026-05-24,referral,Australia,NSW,mobile,personal_care,0,1,1998
9267,2024-12-29,organic_search,Australia,SA,tablet,accessories,1,1,1970
9268,2024-02-29,organic_search,Australia,VIC,desktop,makeup,1,1,2003
9269,2025-07-13,direct,Australia,NZ-WGN,tablet,makeup,0,0,1986
9270,2024-04-26,organic_search,Australia,NZ-AUK,tablet,makeup,1,1,1977
9271,2026-05-23,referral,Australia,NZ-AUK,desktop,personal_care,1,1,1973
9272,2026-07-03,email,Australia,NZ-AUK,tablet,makeup,1,1,1974
9273,2026-08-25,direct,Australia,NSW,mobile,skincare,0,0,1993
9274,2026-09-25,referral,New Zealand,QLD,tablet,accessories,0,1,1982
9275,2024-02-13,referral,Australia,SA,desktop,accessories,1,0,1994
9276,2025-05-23,direct,Australia,VIC,desktop,personal_care,1,1,1964
9277,2026-04-28,direct,Australia,NSW,desktop,skincare,0,0,1960
9278,2026-07-05,referral,Australia,QLD,tablet,makeup,0,1,1985
9279,2026-06-16,email,New Zealand,WA,mobile,accessories,1,0,1969
9280,2026-03-09,paid_social,Australia,VIC,desktop,skincare,0,1,1974
9281,2026-05-25,referral,New Zealand,NZ-AUK,desktop,skincare,1,0,1991
9282,2024-10-12,direct,Australia,NZ-AUK,mobile,personal_care,0,1,2001
9283,2025-11-14,organic_search,New Zealand,QLD,desktop,personal_care,0,1,1983
9284,2026-03-29,organic_search,Australia,NZ-WGN,tablet,skincare,1,0,1995
9285,2024-04-30,direct,Australia,NZ-WGN,desktop,personal_care,1,1,2004
9286,2026-08-02,direct,Australia,NSW,desktop,skincare,1,1,1975
9287,2026-10-14,paid_social,Australia,NZ-WGN,tablet,personal_care,0,1,1969
9288,2026-06-25,direct,Australia,NZ-AUK,mobile,accessories,1,0,1993
9289,2024-01-13,organic_search,Australia,SA,mobile,personal_care,0,1,1999
9290,2025-08-25,email,New Zealand,NSW,desktop,skincare,0,0,1973
9291,2024-07-18,direct,Australia,NZ-AUK,tablet,accessories,1,0,1964
9292,2025-08-08,paid_social,Australia,SA,tablet,skincare,0,1,1977
9293,2025-03-23,email,New Zealand,QLD,mobile,skincare,1,1,1967
9294,2026-04-20,paid_social,Australia,QLD,mobile,personal_care,0,0,1990
9295,2026-12-30,email,New Zealand,NSW,mobile,accessories,1,0,2003
9296,2025-08-12,direct,Australia,NSW,tablet,skincare,0,1,1977
9297,2026-06-07,organic_search,Australia,SA,tablet,makeup,0,1,1972
9298,2024-02-12,email,Australia,NZ-WGN,tablet,personal_care,0,0,1996
9299,2025-06-03,referral,New Zealand,VIC,desktop,accessories,0,1,1970
9300,2026-11-02,paid_social,New Zealand,NSW,desktop,accessories,0,1,1962
9301,2025-12-25,email,New Zealand,NZ-AUK,mobile,skincare,0,1,1975
9302,2025-09-14,paid_social,Australia,VIC,mobile,accessories,0,1,1967
9303,2026-09-14,organic_search,New Zealand,VIC,desktop,accessories,0,1,1976
9304,2026-03-13,paid_social,Australia,NZ-WGN,desktop,makeup,1,1,1997
9305,2025-06-18,paid_social,Australia,VIC,desktop,accessories,1,1,1972
9306,2024-10-28,referral,New Zealand,QLD,desktop,makeup,0,0,1994
9307,2025-06-10,paid_social,Australia,QLD,mobile,personal_care,0,1,2004
9308,2025-04-04,email,Australia,VIC,desktop,personal_care,1,0,1999
9309,2026-04-11,paid_social,Australia,VIC,desktop,personal_care,1,0,1967
9310,2025-05-19,direct,Australia,QLD,tablet,accessories,0,1,1978
9311,2026-07-20,paid_social,Australia,SA,mobile,personal_care,0,0,2001
9312,2024-11-20,direct,Australia,NZ-WGN,mobile,makeup,1,1,1974
9313,2025-08-01,paid_social,New Zealand,NZ-WGN,tablet,accessories,1,1,1966
9314,2026-01-30,paid_social,Australia,NZ-AUK,mobile,accessories,1,1,1960
9315,2026-04-30,email,Australia,NZ-WGN,mobile,makeup,0,0,1972
9316,2026-08-17,direct,Australia,WA,desktop,makeup,0,1,1978
9317,2025-05-16,direct,New Zealand,NSW,desktop,makeup,1,0,1961
9318,2024-11-29,referral,Australia,VIC,mobile,personal_care,0,1,1981
9319,2024-10-10,paid_social,Australia,QLD,tablet,accessories,0,1,1967
9320,2025-04-19,paid_social,Australia,NZ-WGN,tablet,skincare,0,1,2002
9321,2026-12-13,email,Australia,VIC,mobile,skincare,1,1,1984
9322,2025-09-23,referral,Australia,VIC,mobile,accessories,0,1,1985
9323,2025-12-03,referral,Australia,VIC,mobile,accessories,0,1,1971
9324,2025-02-12,email,Australia,NZ-WGN,mobile,makeup,0,1,1962
9325,2026-09-08,direct,New Zealand,VIC,desktop,personal_care,1,1,1980
9326,2025-07-12,organic_search,Australia,SA,desktop,makeup,1,1,1964
9327,2024-08-09,email,New Zealand,NSW,mobile,makeup,1,1,1971
9328,2024-06-06,direct,Australia,NSW,tablet,skincare,0,1,1986
9329,2024-12-13,referral,Australia,QLD,desktop,personal_care,0,1,1960
9330,2026-06-07,email,Australia,SA,mobile,accessories,0,1,2002
9331,2026-07-10,organic_search,New Zealand,SA,tablet,accessories,1,1,1962
9332,2025-10-23,paid_social,Australia,NSW,desktop,skincare,0,0,1969
9333,2025-02-08,email,New Zealand,QLD,desktop,makeup,1,1,1972
9334,2025-11-07,organic_search,Australia,SA,mobile,personal_care,0,1,1978
9335,2025-08-11,organic_search,Australia,QLD,tablet,makeup,0,1,1990
9336,2025-07-11,email,Australia,NSW,mobile,personal_care,0,0,1972
9337,2026-06-23,direct,Australia,VIC,desktop,makeup,0,1,1989
9338,2026-12-06,email,Australia,NZ-AUK,tablet,personal_care,1,0,1973
9339,2025-04-23,referral,Australia,NZ-AUK,desktop,makeup,0,0,1991
9340,2025-05-01,organic_search,Australia,NZ-AUK,mobile,skincare,0,1,2001
9341,2025-07-19,organic_search,Australia,SA,mobile,personal_care,0,1,1997
9342,2025-06-07,paid_social,Australia,QLD,desktop,makeup,1,0,1996
9343,2025-12-04,organic_search,Australia,VIC,mobile,personal_care,1,0,1973
9344,2026-10-26,paid_social,Australia,NSW,mobile,makeup,1,1,1996
9345,2026-03-31,organic_search,Australia,NZ-WGN,desktop,skincare,1,1,1987
9346,2026-05-07,organic_search,Australia,WA,tablet,personal_care,1,0,1979
9347,2025-08-07,email,New Zealand,NZ-AUK,desktop,makeup,0,0,1984
9348,2025-11-16,email,Australia,SA,desktop,skincare,1,0,1970
9349,2024-08-19,referral,New Zealand,NZ-WGN,tablet,makeup,0,1,1986
9350,2024-09-26,direct,Australia,SA,mobile,accessories,1,1,1988
9351,2026-07-28,referral,Australia,QLD,tablet,makeup,0,1,1964
9352,2026-05-23,organic_search,Australia,NSW,desktop,accessories,1,1,1982
9353,2024-02-21,referral,Australia,NZ-AUK,tablet,skincare,0,1,1976
9354,2024-04-25,email,Australia,NSW,mobile,makeup,0,1,1962
9355,2025-06-21,organic_search,Australia,SA,tablet,personal_care,1,1,1964
9356,2025-06-24,organic_search,Australia,SA,tablet,personal_care,0,1,1967
9357,2026-11-08,referral,Australia,NZ-AUK,desktop,personal_care,0,0,1992
9358,2026-03-25,paid_social,Australia,NZ-AUK,tablet,personal_care,1,0,1973
9359,2026-03-01,direct,Australia,QLD,desktop,makeup,0,0,2001
9360,2025-09-09,referral,Australia,QLD,mobile,makeup,0,1,1990
9361,2025-02-22,referral,New Zealand,WA,tablet,accessories,0,1,1967
9362,2024-11-04,direct,Australia,VIC,tablet,makeup,0,1,1960
9363,2026-05-13,organic_search,Australia,QLD,desktop,skincare,0,1,1964
9364,2024-07-04,organic_search,New Zealand,VIC,desktop,personal_care,1,1,1998
9365,2024-09-17,paid_social,Australia,SA,mobile,makeup,0,1,1964
9366,2024-06-08,referral,Australia,WA,desktop,skincare,0,1,1993
9367,2026-05-19,direct,Australia,WA,desktop,accessories,0,1,1960
9368,2026-01-31,referral,Australia,NZ-WGN,mobile,skincare,0,1,1969
9369,2024-08-11,email,Australia,NZ-WGN,desktop,accessories,0,1,1997
9370,2024-06-28,referral,Australia,NZ-WGN,desktop,personal_care,0,1,1997
9371,2024-01-20,referral,Australia,WA,desktop,accessories,0,1,1973
9372,2025-09-23,email,Australia,NSW,desktop,accessories,1,0,1967
9373,2024-02-27,email,Australia,NZ-AUK,mobile,skincare,1,1,1984
9374,2025-12-23,direct,Australia,NZ-WGN,mobile,personal_care,0,1,1988
9375,2025-09-06,organic_search,New Zealand,NZ-AUK,desktop,skincare,1,1,1996
9376,2025-07-15,paid_social,New Zealand,SA,tablet,personal_care,1,0,1980
9377,2025-01-08,email,Australia,NSW,mobile,skincare,0,0,1990
9378,2025-09-13,organic_search,New Zealand,NSW,tablet,makeup,0,1,2001
9379,2024-03-28,direct,Australia,WA,desktop,skincare,0,0,1983
9380,2026-11-09,referral,Australia,NSW,desktop,accessories,1,1,2000
9381,2026-10-10,direct,Australia,SA,mobile,skincare,0,1,1980
9382,2024-01-14,direct,Australia,SA,tablet,accessories,0,1,1962
9383,2024-05-12,email,Australia,NZ-WGN,mobile,skincare,1,1,1991
9384,2026-11-23,paid_social,Australia,NSW,mobile,skincare,1,1,1965
9385,2026-06-10,email,Australia,NZ-AUK,mobile,accessories,0,1,1966
9386,2025-08-14,referral,Australia,SA,desktop,personal_care,0,1,1974
9387,2025-08-05,email,Australia,NZ-AUK,tablet,skincare,0,1,1993
9388,2024-10-15,referral,New Zealand,VIC,desktop,makeup,0,1,1971
9389,2026-10-09,email,New Zealand,NSW,desktop,makeup,0,1,1977
9390,2026-05-28,paid_social,Australia,WA,desktop,accessories,1,1,1984
9391,2024-01-07,organic_search,Australia,NZ-WGN,mobile,accessories,1,1,1997
9392,2024-08-27,paid_social,Australia,WA,desktop,accessories,1,1,1961
9393,2025-06-19,email,New Zealand,SA,desktop,makeup,0,1,1980
9394,2024-03-10,direct,Australia,SA,desktop,accessories,0,0,1982
9395,2024-08-03,organic_search,New Zealand,WA,desktop,accessories,0,0,1992
9396,2026-12-13,direct,Australia,VIC,desktop,personal_care,0,1,1986
9397,2026-03-16,paid_social,New Zealand,WA,desktop,makeup,1,1,2002
9398,2024-11-25,organic_search,Australia,NSW,tablet,personal_care,0,1,1988
9399,2026-04-27,email,Australia,WA,mobile,personal_care,0,1,1997
9400,2024-02-14,direct,Australia,QLD,desktop,accessories,0,0,1976
9401,2026-04-08,email,New Zealand,VIC,mobile,personal_care,0,1,1967
9402,2024-07-16,referral,New Zealand,NZ-WGN,tablet,skincare,1,1,1980
9403,2026-06-14,organic_search,Australia,VIC,tablet,skincare,1,0,1982
9404,2024-11-27,direct,Australia,WA,mobile,skincare,1,1,1977
9405,2025-11-26,paid_social,New Zealand,QLD,tablet,personal_care,1,1,2003
9406,2024-01-27,paid_social,New Zealand,NSW,desktop,skincare,0,1,1967
9407,2024-11-13,paid_social,Australia,WA,tablet,makeup,0,0,1983
9408,2024-12-30,paid_social,Australia,NSW,desktop,skincare,0,1,1968
9409,2026-08-17,direct,Australia,QLD,mobile,skincare,1,1,1988
9410,2025-01-07,referral,New Zealand,NZ-WGN,mobile,personal_care,0,0,1970
9411,2024-09-01,paid_social,Australia,WA,mobile,makeup,0,1,2004
9412,2025-04-22,paid_social,Australia,WA,mobile,personal_care,0,1,1995
9413,2024-05-04,paid_social,Australia,NSW,mobile,makeup,1,0,1967
9414,2025-06-20,referral,Australia,WA,mobile,makeup,1,1,1963
9415,2025-12-06,organic_search,Australia,QLD,desktop,personal_care,0,1,1983
9416,2025-06-14,paid_social,Australia,WA,mobile,skincare,1,1,1961
9417,2026-02-24,paid_social,Australia,NZ-WGN,tablet,accessories,1,1,1971
9418,2024-09-10,paid_social,Australia,NZ-WGN,desktop,accessories,0,1,1971
9419,2024-04-30,organic_search,New Zealand,SA,desktop,skincare,0,0,1985
9420,2026-11-21,paid_social,Australia,QLD,desktop,accessories,1,0,1978
9421,2025-10-22,organic_search,Australia,VIC,desktop,accessories,0,1,1985
9422,2026-11-26,organic_search,Australia,NSW,mobile,makeup,1,0,1983
9423,2026-11-02,email,New Zealand,NZ-AUK,mobile,personal_care,0,1,2001
9424,2024-03-28,email,Australia,NZ-AUK,mobile,personal_care,0,1,1984
9425,2024-02-15,paid_social,Australia,QLD,tablet,skincare,0,1,2000
9426,2026-07-21,direct,New Zealand,NZ-AUK,mobile,skincare,1,0,1975
9427,2026-01-14,email,Australia,VIC,mobile,personal_care,0,1,1960
9428,2026-08-24,email,Australia,VIC,tablet,accessories,1,1,1991
9429,2026-02-01,direct,Australia,QLD,mobile,skincare,0,1,1983
9430,2026-01-31,referral,New Zealand,VIC,mobile,makeup,0,0,1999
9431,2026-03-04,paid_social,Australia,VIC,desktop,personal_care,0,1,1993
9432,2026-01-13,referral,New Zealand,NZ-AUK,mobile,accessories,0,1,1979
9433,2026-12-05,referral,Australia,SA,tablet,makeup,0,0,1982
9434,2025-07-11,organic_search,Australia,WA,desktop,personal_care,1,1,1987
9435,2025-06-09,organic_search,Australia,NZ-AUK,tablet,personal_care,1,1,1977
9436,2025-08-19,paid_social,Australia,NZ-AUK,tablet,accessories,0,1,1991
9437,2026-04-19,direct,Australia,SA,mobile,skincare,1,1,1998
9438,2024-01-03,organic_search,Australia,WA,desktop,makeup,0,0,1998
9439,2026-11-17,email,Australia,VIC,mobile,makeup,1,1,1987
9440,2024-06-05,paid_social,New Zealand,WA,desktop,makeup,0,0,1996
9441,2026-05-04,referral,New Zealand,NZ-WGN,desktop,personal_care,0,0,1985
9442,2025-05-25,paid_social,Australia,NZ-WGN,desktop,accessories,0,1,1986
9443,2025-11-17,organic_search,Australia,SA,tablet,accessories,1,0,2003
9444,2025-07-24,direct,Australia,NSW,mobile,personal_care,0,1,1986
9445,2025-12-15,referral,Australia,NSW,desktop,makeup,1,1,2004
9446,2024-08-26,direct,Australia,WA,desktop,makeup,1,1,1976
9447,2024-10-29,paid_social,Australia,NZ-WGN,tablet,accessories,0,1,1974
9448,2025-08-29,direct,Australia,NSW,desktop,skincare,0,1,1972
9449,2026-09-17,direct,Australia,QLD,desktop,personal_care,0,1,1981
9450,2024-11-29,paid_social,Australia,NSW,mobile,skincare,0,1,2002
9451,2024-04-22,referral,New Zealand,WA,tablet,makeup,0,0,1994
9452,2024-12-27,direct,Australia,VIC,tablet,personal_care,0,1,1982
9453,2026-03-11,direct,Australia,SA,desktop,personal_care,1,1,1960
9454,2024-04-06,paid_social,Australia,NSW,desktop,skincare,0,0,1997
9455,2024-01-16,email,Australia,WA,tablet,personal_care,0,1,1967
9456,2025-07-09,direct,Australia,NZ-WGN,desktop,accessories,0,0,1964
9457,2025-01-10,organic_search,New Zealand,SA,desktop,skincare,0,1,1998
9458,2026-01-11,referral,Australia,QLD,tablet,accessories,0,1,1994
9459,2025-01-24,direct,New Zealand,VIC,desktop,makeup,1,1,2000
9460,2025-09-11,paid_social,Australia,NZ-AUK,mobile,skincare,0,1,1973
9461,2026-04-03,organic_search,Australia,SA,desktop,personal_care,1,0,1961
9462,2024-11-15,paid_social,Australia,NZ-AUK,tablet,skincare,0,0,1962
9463,2024-07-14,direct,Australia,NZ-WGN,mobile,accessories,0,0,1978
9464,2025-02-21,organic_search,New Zealand,SA,desktop,accessories,0,1,1969
9465,2025-08-29,referral,Australia,WA,mobile,makeup,0,0,1961
9466,2025-07-21,referral,Australia,QLD,tablet,personal_care,0,1,2004
9467,2025-06-27,referral,Australia,NZ-WGN,mobile,personal_care,1,0,1973
9468,2024-08-18,email,Australia,NSW,desktop,makeup,1,1,1978
9469,2026-06-02,paid_social,Australia,QLD,desktop,accessories,1,1,2004
9470,2025-06-04,direct,Australia,VIC,tablet,personal_care,1,1,1966
9471,2025-12-03,organic_search,Australia,NZ-AUK,mobile,personal_care,0,1,1962
9472,2026-04-25,paid_social,Australia,NSW,mobile,accessories,0,1,1960
9473,2025-11-03,direct,Australia,NZ-AUK,tablet,makeup,0,1,1982
9474,2024-01-21,email,Australia,QLD,tablet,accessories,0,1,1972
9475,2025-08-10,direct,New Zealand,VIC,tablet,personal_care,0,1,1997
9476,2026-06-16,paid_social,Australia,SA,tablet,skincare,0,1,2003
9477,2025-01-05,direct,Australia,SA,desktop,makeup,1,1,1969
9478,2024-03-18,organic_search,Australia,NZ-AUK,desktop,skincare,0,1,1994
9479,2025-10-09,email,Australia,NZ-AUK,tablet,accessories,0,0,1990
9480,2024-05-19,organic_search,Australia,SA,tablet,makeup,0,0,1992
9481,2025-07-06,email,Australia,NZ-WGN,mobile,makeup,1,1,1983
9482,2026-09-24,email,New Zealand,NZ-AUK,desktop,makeup,1,1,1972
9483,2024-10-08,direct,Australia,SA,mobile,accessories,0,1,1993
9484,2025-03-15,organic_search,Australia,NZ-WGN,mobile,makeup,1,1,1978
9485,2024-09-26,email,Australia,NZ-AUK,desktop,makeup,0,1,1979
9486,2026-01-15,email,Australia,NSW,tablet,personal_care,0,0,1962
9487,2024-04-13,direct,Australia,NZ-AUK,desktop,makeup,1,1,1978
9488,2026-02-04,paid_social,New Zealand,SA,mobile,personal_care,0,1,1990
9489,2024-04-04,paid_social,New Zealand,NSW,desktop,makeup,1,1,1978
9490,2025-12-29,referral,Australia,NSW,tablet,accessories,1,1,2001
9491,2025-04-24,referral,Australia,QLD,desktop,makeup,1,1,1986
9492,2026-02-18,email,Australia,SA,tablet,makeup,0,0,1970
9493,2024-01-13,paid_social,Australia,NZ-WGN,tablet,accessories,1,1,1999
9494,2025-08-23,email,Australia,WA,mobile,makeup,1,0,1970
9495,2024-04-04,organic_search,Australia,NZ-AUK,mobile,skincare,1,1,1976
9496,2024-10-19,paid_social,Australia,SA,tablet,makeup,0,0,1993
9497,2024-01-25,paid_social,Australia,WA,tablet,makeup,0,1,1968
9498,2026-07-27,paid_social,Australia,SA,mobile,personal_care,0,1,1998
9499,2026-01-31,referral,Australia,NSW,tablet,personal_care,0,1,2001
9500,2025-10-15,direct,Australia,SA,desktop,skincare,0,1,1982
9501,2026-09-11,direct,Australia,SA,tablet,accessories,0,1,1967
9502,2025-09-29,referral,Australia,NZ-WGN,tablet,makeup,0,1,1972
9503,2025-05-05,referral,Australia,SA,mobile,personal_care,0,1,1993
9504,2025-07-28,referral,Australia,SA,mobile,skincare,0,1,2001
9505,2024-10-20,direct,Australia,QLD,mobile,accessories,1,1,1976
9506,2026-06-14,email,New Zealand,NZ-AUK,desktop,personal_care,1,1,2003
9507,2024-02-09,referral,Australia,QLD,tablet,accessories,1,0,1997
9508,2026-02-14,email,Australia,NSW,tablet,skincare,1,0,1974
9509,2025-06-03,email,New Zealand,NSW,mobile,accessories,0,1,1990
9510,2025-06-29,organic_search,Australia,WA,tablet,accessories,0,1,1962
9511,2024-08-23,direct,Australia,NSW,tablet,skincare,0,0,2004
9512,2025-04-07,email,Australia,QLD,desktop,accessories,1,1,1994
9513,2025-04-27,direct,Australia,NSW,tablet,skincare,1,0,1995
9514,2025-03-05,direct,Australia,WA,desktop,accessories,0,1,1964
9515,2026-11-11,organic_search,Australia,WA,tablet,personal_care,1,1,1985
9516,2024-12-08,direct,Australia,QLD,mobile,personal_care,1,1,1985
9517,2026-11-29,email,Australia,NZ-WGN,mobile,personal_care,0,1,1983
9518,2024-05-12,paid_social,Australia,NSW,tablet,personal_care,0,0,1965
9519,2024-12-16,email,Australia,NZ-AUK,mobile,skincare,1,1,1966
9520,2025-05-20,email,Australia,WA,desktop,accessories,0,1,1987
9521,2024-03-24,direct,Australia,NZ-WGN,mobile,skincare,0,0,2004
9522,2026-09-19,email,Australia,NZ-WGN,desktop,makeup,0,1,1973
9523,2026-04-09,paid_social,New Zealand,NSW,tablet,accessories,0,0,1998
9524,2026-05-10,direct,Australia,NSW,tablet,skincare,1,1,1980
9525,2024-12-08,referral,Australia,NZ-AUK,mobile,accessories,0,1,1970
9526,2026-05-15,email,Australia,NZ-WGN,tablet,accessories,1,1,1971
9527,2024-10-19,email,Australia,QLD,tablet,makeup,1,1,1993
9528,2025-08-20,organic_search,Australia,QLD,desktop,personal_care,1,0,1994
9529,2025-10-06,referral,Australia,NSW,desktop,accessories,1,1,1966
9530,2025-03-23,referral,Australia,SA,tablet,accessories,0,1,1982
9531,2025-11-20,paid_social,Australia,SA,mobile,makeup,0,1,1960
9532,2026-09-28,referral,Australia,VIC,mobile,skincare,0,1,1979
9533,2026-05-04,organic_search,Australia,VIC,mobile,personal_care,1,1,1991
9534,2025-05-16,paid_social,Australia,VIC,tablet,skincare,1,1,1993
9535,2026-02-02,referral,Australia,QLD,mobile,skincare,0,1,1979
